latitude_deg,longitude_deg,altitude_m,timestamp,observed_total_nt,observed_declination_deg,observed_inclination_deg,is_injected_anomaly,track_id,dataset_split,source_file,baseline_total_nt,baseline_declination_deg,baseline_inclination_deg,residual_total_nt,residual_declination_deg,residual_inclination_deg,delta_residual_total_nt,rolling_residual_total_nt,spatial_anomaly_score,temporal_anomaly_score,final_anomaly_score,is_anomaly,baseline_residual_score,baseline_is_anomaly
44.8608391608,-80.7587412587,250.0,1970-01-01 00:29:34.546800,52023.6289255668,-7.9476396975,57.313244014,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52835.71918395398,-8.395466842013995,45.85017227539932,-812.0902583871793,0.44782714451399563,11.463071738600675,39.78405358349846,-851.3787563631413,0.12616543,0.35631892,0.252749852091074,True,0.6247926883980053,False
44.872027972,-80.741958042,250.0,1970-01-01 00:29:34.547100,52066.0355823851,-7.9487946007,57.3067718517,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52837.17337201368,-8.393434739842697,45.85916869557584,-771.1377896285849,0.4446401391426962,11.44760315612416,40.95246875859448,-811.7007866621474,0.12616543,0.35631892,0.252749852091074,True,0.5932853494194129,False
44.8832167832,-80.7251748252,250.0,1970-01-01 00:29:34.547400,52109.2831556707,-7.9495657769,57.3024414001,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52838.62732826926,-8.391401753227008,45.868163366917486,-729.344172598554,0.4418359763270079,11.434278033182515,41.79361703003087,-770.8574068714394,0.12616543,0.35631892,0.252749852091074,True,0.5611308615747623,False
44.8944055944,-80.7083916084,250.0,1970-01-01 00:29:34.547700,52153.037888796,-7.9499517375,57.3002714632,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52840.08105264662,-8.389367882731916,45.877156289081256,-687.0431638506197,0.43941614523191586,11.423115174118742,42.30100874793425,-729.1750420259195,0.12616543,0.35631892,0.252749852091074,True,0.5285860050091161,False
44.9055944056,-80.6916083916,250.0,1970-01-01 00:29:34.548000,52846.962111204,-7.9499517375,57.3002714632,True,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52841.53454507382,-8.387333128920217,45.88614746172421,5.427566130179912,0.4373813914202165,11.414124001475791,692.4707299807997,-470.3199234396646,0.13596262,0.703827,0.44828804209828377,True,0.004175771841750492,False
44.9167832168,-80.6748251748,250.0,1970-01-01 00:29:34.548300,52890.7168443293,-7.9495657769,57.3024414001,True,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52842.98780547888,-8.385297492354917,45.89513688450346,47.729038850418874,0.4357317154549172,11.407304515596543,42.30147272023896,-211.2955196233403,0.13596262,0.703827,0.44828804209828377,True,0.03672098537080153,False
44.927972028,-80.658041958,250.0,1970-01-01 00:29:34.548600,52933.9644176149,-7.9487946007,57.3067718517,True,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52844.44083378986,-8.383260973599214,45.904124557076194,89.52358382504462,0.4344663728992133,11.402647294623804,41.79454497462575,47.56006293521447,0.13596262,0.703827,0.44828804209828377,True,0.06887618714225036,False
44.9391608392,-80.6412587413,250.0,1970-01-01 00:29:34.548900,52976.3710744332,-7.9476396975,57.313244014,True,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52845.89362993272,-8.38122357321892,45.913110479099686,130.4774445004805,0.4335838757189201,11.400133534900313,40.95386067543586,89.24335572531466,0.13596262,0.703827,0.44828804209828377,True,0.10038459701100108,False
44.9503496503,-80.6244755245,250.0,1970-01-01 00:29:34.549200,53017.6095478028,-7.9461032965000005,57.3218297835,True,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52847.346193829806,-8.379185291787417,45.92209465015096,170.26335397299408,0.43308199528741653,11.39973513334904,39.785909472513595,130.08812743283974,0.13596262,0.703827,0.44828804209828377,True,0.13099442773235415,False
44.9615384615,-80.6076923077,250.0,1970-01-01 00:29:34.549500,53057.3615860219,-7.9441883635,57.3324918787,True,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52848.79852542688,-8.377146129841714,45.93107707004799,208.56306059502094,0.4329577663417137,11.401414808652007,38.29970662202686,169.76795302283185,0.13596262,0.703827,0.44828804209828377,True,0.16046082807159115,False
44.9727272727,-80.5909090909,250.0,1970-01-01 00:29:34.549800,52445.3204087278,-7.9418985947,57.3451840023,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52850.25062464214,-8.37510608796041,45.94005773836795,-404.9302159143408,0.43320749326040975,11.405126263932054,-613.4932765093617,-8.701267115441928,0.12912607,0.69692063,0.4414130806922913,True,0.31153857049973926,False
44.9839160839,-80.5741258741,250.0,1970-01-01 00:29:34.550100,52481.1930744284,-7.9392384101,57.3598510423,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52851.70249140368,-8.3730651667077,45.949036654768335,-370.5094169752774,0.43382675660770076,11.410814387531666,34.42079893906339,-188.95885743153244,0.12912607,0.69692063,0.4414130806922913,True,0.28505646055711353,False
44.9951048951,-80.5573426573,250.0,1970-01-01 00:29:34.550400,52514.7027412337,-7.9362129445,57.3764293109,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52853.15412563961,-8.371023366647984,45.95801381890675,-338.4513844059111,0.4348104221479838,11.418415491993251,32.05803256936633,-371.29700576517644,0.12912607,0.69692063,0.4414130806922913,True,0.2603921770653447,False
45.0062937063,-80.5405594406,250.0,1970-01-01 00:29:34.550700,52545.5908033414,-7.9328280378,57.3948468215,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52854.60552727596,-8.368980688348287,45.96698923044086,-309.0147239345606,0.4361526505482871,11.427857591059144,29.43666047135048,-339.3251751052497,0.12912607,0.69692063,0.4414130806922913,True,0.23774468185972467,False
45.0174825175,-80.5237762238,250.0,1970-01-01 00:29:34.551000,52573.6188867886,-7.9290902239,57.415023601,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52856.05669624501,-8.366937132368541,45.975962889028374,-282.437809456409,0.4378469084685408,11.439060711971628,26.576914478151593,-309.9679725989602,0.12912607,0.69692063,0.4414130806922913,True,0.2172973711394778,False
45.0286713287,-80.506993007,250.0,1970-01-01 00:29:34.551300,52598.5706890661,-7.9250067177,57.436872037,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52857.50763247281,-8.36489269927617,45.98493479432708,-258.9369434067048,0.43988598157617087,11.45193724267292,23.5008660497042,-283.46315893255814,0.12912607,0.69692063,0.4414130806922913,True,0.19921666012585595,False
45.0398601399,-80.4902097902,250.0,1970-01-01 00:29:34.551600,52620.2536484012,-7.9205854015,57.4602972588,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52858.958335887495,-8.362847389636363,45.993904945994856,-238.70468748629355,0.4422619881363623,11.46639231280514,20.232255920411262,-260.02648011646914,0.118998624,0.31626716,0.22749632038176062,True,0.1836506987831164,False
45.051048951,-80.4734265734,250.0,1970-01-01 00:29:34.551900,52638.5004298239,-7.9158348096,57.4851975484,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52860.408806407366,-8.360801204029132,46.00287334360945,-221.90837658346572,0.444966394429132,11.482324204790551,16.796310902827827,-239.8500024921547,0.118998624,0.31626716,0.22749632038176062,True,0.17072822848407826,False
45.0622377622,-80.4566433566,250.0,1970-01-01 00:29:34.552200,52653.1702165491,-7.910764112,57.5114647832,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52861.85904398031,-8.358754142990826,46.011839986989195,-208.68882743120776,0.4479900309908258,11.499624796210803,13.219549152257969,-223.10063050032235,0.118998624,0.31626716,0.22749632038176062,True,0.1605575884980104,False
45.0734265734,-80.4398601399,250.0,1970-01-01 00:29:34.552500,52664.149796709,-7.9053830964,57.5389849046,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52863.30904852257,-8.356706207104304,46.02080487571197,-199.1592518135658,0.45132311070430475,11.518180028888032,9.529575617641967,-209.91881860941308,0.118998624,0.31626716,0.22749632038176062,True,0.15322587985116204,False
45.0846153846,-80.4230769231,250.0,1970-01-01 00:29:34.552800,52671.354437049,-7.8997021496,57.567638414,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52864.758819966446,-8.35465739693064,46.029768009435884,-193.40438291744795,0.4549552473306404,11.537870404564117,5.754868896117841,-200.41748738740716,0.118998624,0.31626716,0.22749632038176062,True,0.14879829317363627,False
45.0958041958,-80.4062937063,250.0,1970-01-01 00:29:34.553100,52674.7285368433,-7.8937322375,57.5973008911,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52866.20835823808,-8.352607713038472,46.03872938781917,-191.47982139477972,0.45887547553847163,11.558571503280831,1.9245615226682276,-194.68115204193114,0.118998624,0.31626716,0.22749632038176062,True,0.14731760558341284,False
45.106993007,-80.3895104895,250.0,1970-01-01 00:29:34.553400,52674.2460569852,-7.8874848835,57.6278435348,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52867.65766326565,-8.350557155994172,46.04768901052003,-193.41160628045327,0.4630722724941725,11.580154524279969,-1.9317848856735509,-192.7652701975603,0.104938306,0.115271665,0.11062165349721909,False,0.1488038505662349,False
45.1181818182,-80.3727272727,250.0,1970-01-01 00:29:34.553700,52669.9107209405,-7.8809721468,57.6591337216,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52869.106734977395,-8.348505726364323,46.05664687719685,-199.1960140368974,0.4675335795643232,11.602486844403153,-5.784407756444125,-194.69581390404346,0.104938306,0.115271665,0.11062165349721909,False,0.15325416336781505,False
45.1293706294,-80.3559440559,250.0,1970-01-01 00:29:34.554000,52661.7559860114,-7.8742065986,57.6910355824,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52870.5555733015,-8.346453424715692,46.06560298750798,-208.79958729010104,0.47224682611569246,11.625432594892018,-9.603573253203649,-200.4690692024839,0.104938306,0.115271665,0.11062165349721909,False,0.16064280310228599,False
45.1405594406,-80.3391608392,250.0,1970-01-01 00:29:34.554300,52649.8447851356,-7.8672012983,57.7234105919,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52872.004178164156,-8.344400251617735,46.07455734111189,-222.15939302855259,0.47719895331773454,11.648853250788108,-13.359805738451541,-210.05166478518368,0.104938306,0.115271665,0.11062165349721909,False,0.1709213514010671,False
45.1517482517,-80.3223776224,250.0,1970-01-01 00:29:34.554600,52634.2690412102,-7.8599697679,57.7561181704,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52873.45254948788,-8.342346207647296,46.08350993758711,-239.18350827768154,0.4823764397472958,11.672608232812891,-17.024115249128954,-223.38082953211173,0.104938306,0.115271665,0.11062165349721909,False,0.1840190860731035,False
45.1629370629,-80.3055944056,250.0,1970-01-01 00:29:34.554900,52615.148957691,-7.8525259664,57.7890162939,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52874.90068721855,-8.340291293344947,46.092460776752255,-259.75172952754656,0.4877653269449471,11.696555517147743,-20.56822124986502,-240.36487694459356,0.104938306,0.115271665,0.11062165349721909,False,0.19984352691270932,False
45.1741258741,-80.2888111888,250.0,1970-01-01 00:29:34.555200,52592.6320909405,-7.8448842622,57.8219621112,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52876.34859127456,-8.338235509292886,46.10140985818596,-283.7165003340633,0.49335124709288625,11.720552253014041,-23.964770806516754,-260.8839127130971,0.0954013,0.1465623,0.12353984713554383,False,0.218281149362192,False
45.1853146853,-80.272027972,250.0,1970-01-01 00:29:34.555500,52566.8922114834,-7.8370594058,57.8548125639,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52877.796261584204,-8.336178856058869,46.11035718154696,-310.90405010080576,0.4991194502588687,11.744455382353038,-27.18754976674245,-284.79075998747186,0.0954013,0.1465623,0.12353984713554383,False,0.23919826064912347,False
45.1965034965,-80.2552447552,250.0,1970-01-01 00:29:34.555800,52538.1279629594,-7.8290665014,57.8874250079,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52879.24369807574,-8.334121334210849,46.11930274649406,-341.11573511634197,0.5050548328108491,11.768122261405942,-30.211685015536204,-311.912095183737,0.0954013,0.1465623,0.12353984713554383,False,0.2624420315316589,False
45.2076923077,-80.2384615385,250.0,1970-01-01 00:29:34.556100,52506.5613291204,-7.8209209774,57.9196578321,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52880.69090067541,-8.33206294431948,46.12824655268609,-374.1295715550077,0.5111419669194799,11.791411279413907,-33.01383643866575,-342.0497855907185,0.0954013,0.1465623,0.12353984713554383,False,0.2878416757335375,False
45.2188811189,-80.2216783217,250.0,1970-01-01 00:29:34.556400,52472.4359207046,-7.8126385569,57.9513710744,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52882.137869315615,-8.33000368694811,46.137188599782,-409.7019486110148,0.5173651300481108,11.814182474618,-35.5723770560071,-374.98241842745483,0.0954013,0.1465623,0.12353984713554383,False,0.3152097679671151,False
45.2300699301,-80.2048951049,250.0,1970-01-01 00:29:34.556700,52436.0150954073,-7.804235227,57.9824270285,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52883.58460392262,-8.32794356266778,46.14612888744079,-447.5695085153202,0.5237083356677799,11.83629814105921,-37.86755990430538,-410.4670095604476,0.0954013,0.1465623,0.12353984713554383,False,0.3443436903499193,False
45.2412587413,-80.1881118881,250.0,1970-01-01 00:29:34.557000,52397.5799254575,-7.7957272087,58.0126908422,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52885.03110442473,-8.32588257204723,46.155067415321504,-487.45117896722513,0.5301553633472293,11.857623426878497,-39.88167045190494,-448.24087869785336,0.090715036,0.1978811,0.14965637251734734,False,0.3750271960835504,False
45.2524475524,-80.1713286713,250.0,1970-01-01 00:29:34.557300,52357.4270284854,-7.7871309244999996,58.042031103,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52886.47737074045,-8.323820715670049,46.164004183003435,-529.0503422550537,0.5366897911700494,11.878026919996564,-41.59916328782856,-488.0236765791997,0.090715036,0.1978811,0.14965637251734734,False,0.4070320782961854,False
45.2636363636,-80.1545454545,250.0,1970-01-01 00:29:34.557600,52315.8662784207,-7.7784629677,58.0703204087,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52887.923402817774,-8.32175799407606,46.172939190305506,-572.0571243970771,0.5432950263760601,11.897381218394493,-43.00678214202344,-529.5195485397853,0.090715036,0.1978811,0.14965637251734734,False,0.4401199312242909,False
45.2748251748,-80.1377622378,250.0,1970-01-01 00:29:34.557900,52273.218414087,-7.7697400696,58.0974359207,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52889.36920057314,-8.319694407851767,46.18187243680709,-616.1507864861414,0.5499543382517667,11.91556348389291,-44.09366208906431,-572.4194177127574,0.090715036,0.1978811,0.14965637251734734,False,0.4740439900261451,False
45.286013986,-80.120979021,250.0,1970-01-01 00:29:34.558200,52229.8125639483,-7.760979068,58.1232598971,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52890.814763939066,-8.317629957561644,46.190803922167554,-661.0021999907694,0.5566508895616442,11.932455974932445,-44.851413504628,-616.4033702913293,0.090715036,0.1978811,0.14965637251734734,False,0.5085510351884166,False
45.2972027972,-80.1041958042,250.0,1970-01-01 00:29:34.558500,52185.9837061099,-7.7521968738,58.1476802042,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52892.26009284181,-8.315564643777936,46.19973364604626,-706.2763867319081,0.563367769977936,11.947946558153738,-45.27418674113869,-661.1431244029396,0.090715036,0.1978811,0.14965637251734734,False,0.5433833466918296,False
45.3083916084,-80.0874125874,250.0,1970-01-01 00:29:34.558800,52142.0700831754,-7.743410439,58.1705908033,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52893.70518720978,-8.313498467070545,46.2086616081027,-751.6351040343798,0.5700880280705451,11.9619291951973,-45.35871730247163,-706.3045635856857,0.08845686,0.21992576,0.16076475642621518,False,0.5782806929326028,False
45.3195804196,-80.0706293706,250.0,1970-01-01 00:29:34.559100,52098.41059191,-7.7346367238,58.1918922115,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52895.15004697135,-8.311431428009588,46.21758780799639,-796.7394550613535,0.576794704209588,11.97430440350361,-45.104351026973745,-751.5503152758805,0.08845686,0.21992576,0.16076475642621518,False,0.6129823390187876,False
45.3307692308,-80.0538461538,250.0,1970-01-01 00:29:34.559400,52055.3421678562,-7.7258926639,58.2114919329,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52896.59467205491,-8.309363527165356,46.22651224538694,-841.2525041987101,0.5834708632653562,11.98497968751306,-44.513049137356575,-796.5423544314812,0.08845686,0.21992576,0.16076475642621518,False,0.64722905895181,False
45.341958042,-80.0370629371,250.0,1970-01-01 00:29:34.559700,52013.1971850844,-7.7171951377,58.2293048612,False,anomalous_eval_run_6,anomalous_eval,anomalous_eval_run_6.jsonl,52898.039062386815,-8.307294765110903,46.23543491993402,-884.8418773024168,0.5900996274109032,11.993869941265977,-43.58937310370675,-840.9446121874935,0.08845686,0.21992576,0.16076475642621518,False,0.6807651361621638,False
